iso3,country_name,year,risk_governance,risk_conflict,risk_economic,risk_democracy,risk_corruption,risk_social_unrest,risk_sanctions,risk_geopolitical,prism_score,control_of_corruption,govt_effectiveness,political_stability,regulatory_quality,rule_of_law,gdp_growth,inflation,unemployment,debt_to_gdp,cpi_score,v2x_polyarchy,v2x_libdem,conflict_events,total_fatalities,political_rights,civil_liberties
TTO,Trinidad and Tobago,2020,43.78,100.0,73.87,16.540000000000006,40.78,86.39,72.34,20.689999999999998,56.8,-0.1941792,0.3455076,0.059501,-0.1286426,-0.1617074,-8.78879817831519,0.598986330824643,4.206,,41.0,0.788,0.672,0.0,0.0,2.0,2.0
TTO,Trinidad and Tobago,2021,43.09,100.0,75.64,17.22,41.16,86.77,73.06,20.78,57.22,-0.2305843,0.332159,0.1561926,-0.0548088,-0.1513775,-0.716740625909793,2.05922746915458,4.446,,41.0,0.791,0.672,0.0,0.0,2.0,2.0
TTO,Trinidad and Tobago,2022,43.72,100.0,75.88,18.120000000000005,41.68,86.32,72.46,22.599999999999994,57.6,-0.2989622,0.1507374,0.3498483,-0.0783239,-0.2477989,0.86126082651883,5.82838638517959,4.383,,41.0,0.778,0.661,0.0,0.0,2.0,2.0
TTO,Trinidad and Tobago,2023,44.29,100.0,77.04,18.120000000000005,41.81,86.32,71.57,22.599999999999994,57.72,-0.3161967,0.1511968,0.3397269,-0.165110999999999,-0.315203499999999,1.46645947294053,4.62930242419968,3.361,,41.0,0.778,0.661,0.0,0.0,2.0,2.0
TTO,Trinidad and Tobago,2024,44.86,100.0,77.59,18.61,41.99,86.28,71.45,23.069999999999993,57.98,-0.339819,0.1112932,0.3600136,-0.206573899999999,-0.371533,2.50920813979569,0.526884625776839,3.318,,41.0,0.773,0.653,0.0,0.0,2.0,2.0
TUN,Tunisia,2019,49.51,99.9,64.3,22.92,44.07,77.24,71.63,28.879999999999995,57.31,-0.0286669999999999,0.0551904,-0.5613583,-0.143639,-0.0268576999999999,1.55009304966742,6.72007532863799,17.153,,39.0,0.725,0.632,9.0,20.0,2.0,3.0
TUN,Tunisia,2020,49.09,99.94,61.21,23.700000000000003,44.0,77.27,72.12,30.010000000000005,57.17,-0.019263,-0.0327607,-0.4326193,-0.1095893,-0.0116452999999999,-8.97512622934723,5.63415115897625,17.651,,39.0,0.712,0.623,5.0,12.0,2.0,3.0
TUN,Tunisia,2021,50.71,99.9,65.66,48.19,43.5,77.24,71.08,34.97,61.41,-0.1415165,-0.0145066999999999,-0.6668946,-0.199470099999999,-0.0151282999999999,4.73603648206102,5.706350208307,16.632,,39.0,0.535,0.464,9.0,18.0,2.0,3.0
TUN,Tunisia,2022,53.92,99.99,66.22,82.19,43.84,70.27,69.31,45.19,66.37,-0.1992466,-0.1524479,-0.7395623,-0.3336702,-0.236793299999999,2.75228761004381,8.30646124447623,15.3,,39.0,0.283,0.196,1.0,3.0,3.0,3.0
TUN,Tunisia,2023,54.89,100.0,65.68,57.19,43.78,62.46,68.06,39.81,61.48,-0.192361099999999,-0.1684668,-0.776038,-0.4344534,-0.3148235,0.184015548469745,9.32899597507865,15.106,,39.0,0.432,0.283,0.0,0.0,4.0,3.0
TUN,Tunisia,2024,56.89,100.0,65.95,58.56,43.99,57.29,68.76,40.7,61.52,-0.220154599999999,-0.2393469,-0.9248175,-0.3901173,-0.3644942,1.61444564976986,7.20661657168794,15.341,,39.0,0.422,0.271,0.0,0.0,5.0,3.0
TUR,Turkiye,2019,57.29,98.4,71.19,72.09,73.46000000000001,29.14,76.27,68.73,68.32,-0.1801871,0.2099076,-1.1924541,-0.0157501,-0.5970473,1.30162365464503,15.1768215720022,13.73,33.4600744570718,31.0,0.289,0.107,140.0,307.0,5.0,6.0
TUR,Turkiye,2020,58.03,98.8,70.82,71.68,74.55,28.86,73.98,69.65,68.3,-0.3242268,0.070917,-1.0396051,-0.1651388,-0.709944799999999,1.80306247087255,12.2789574462574,13.148,41.0396523893444,31.0,0.292,0.115,106.0,206.0,5.0,6.0
TUR,Turkiye,2021,58.36,99.14,73.16,72.03999999999999,75.12,28.75,73.77,70.17,68.81,-0.3992138,0.0250833,-0.9721057,-0.123133799999999,-0.775344399999999,11.811094450607,19.5964926913324,11.969,41.6375124693568,31.0,0.287,0.113,77.0,131.0,5.0,6.0
TUR,Turkiye,2022,58.48,99.38,71.48,72.43,75.51,28.65,70.97,70.75,68.46,-0.4324578,-0.0247938999999999,-0.935033599999999,-0.229146699999999,-0.7798318,5.44122511322401,72.3088359891207,10.465,35.3300843740665,31.0,0.285,0.11,56.0,85.0,5.0,6.0
TUR,Turkiye,2023,58.91,100.0,73.22,72.58,74.83,29.7,72.55,70.69,69.06,-0.4374572,-0.114084999999999,-0.884477,-0.2108777,-0.799233499999999,5.04512369812289,53.8594087593315,9.388,33.2548360254558,31.0,0.285,0.108,0.0,0.0,5.0,6.0
TUR,Turkiye,2024,59.56,100.0,73.96,72.15,72.58,30.13,73.43,67.00999999999999,68.6,-0.5632153,-0.0707153,-0.970710499999999,-0.2112376,-0.8434149,3.3276230893799,58.5064507300342,8.8,26.6192344930079,31.0,0.289,0.109,0.0,0.0,5.0,6.0
TUV,Tuvalu,2019,34.89,100.0,52.6,48.335,43.93,100.0,36.36,62.97,61.54,0.3922741,-0.5678253,1.1436032,-0.5897831,0.8573468,13.8220984406966,,,,,,,0.0,0.0,1.0,1.0
TUV,Tuvalu,2020,33.58,100.0,38.65,47.83,48.2,100.0,34.17,63.04,59.66,0.2051999,-0.571291099999999,1.234863,-0.6850119,0.9463084,-4.27493206901397,,,,,,,0.0,0.0,1.0,1.0
TUV,Tuvalu,2021,31.950000000000003,100.0,43.33,48.185,48.24,100.0,36.28,59.87,59.95,0.2034342,-0.4276442,1.2851524,-0.5930428,0.9727856,1.8041359113616,,,,,,,0.0,0.0,1.0,1.0
TUV,Tuvalu,2022,30.180000000000007,100.0,42.46,50.21,47.3,100.0,36.72,59.43,59.44,0.2445984,-0.4080989,1.4735212,-0.573895199999999,1.0040365,0.677309361438304,,,,,,,0.0,0.0,1.0,1.0
TUV,Tuvalu,2023,30.090000000000003,100.0,44.91,49.965,47.35,100.0,34.59,63.47,60.06,0.2425155,-0.5905787,1.4739295,-0.6665338,1.1957133,3.85280919517032,,,,,,,0.0,0.0,1.0,1.0
TUV,Tuvalu,2024,30.67,100.0,74.94,51.269999999999996,39.67,100.0,40.67,65.69,62.78,0.5787137,-0.6909856,1.4687654,-0.4022096,1.2213564,,,,,,,,0.0,0.0,1.0,1.0
TWN,"Taiwan, China",2019,18.019999999999996,100.0,74.205,10.510000000000005,18.540000000000006,99.19,79.81,9.670000000000002,47.96,1.1520551,1.5089236,1.0164038,1.3021531,1.1921072,,,,,68.0,0.834,0.725,0.0,0.0,1.0,1.0
TWN,"Taiwan, China",2020,16.540000000000006,100.0,70.88,11.189999999999998,17.900000000000006,98.94,79.08,9.719999999999999,47.62,1.2220799,1.5585386,1.0701128,1.2702715,1.2880608,,,,,68.0,0.82,0.719,0.0,0.0,1.0,1.0
TWN,"Taiwan, China",2021,17.310000000000002,100.0,74.04499999999999,11.489999999999995,17.83,98.94,80.71,10.469999999999999,48.11,1.2312367,1.456217,1.056929,1.3411036,1.2993008,,,,,68.0,0.82,0.711,0.0,0.0,1.0,1.0
TWN,"Taiwan, China",2022,17.64,100.0,74.005,10.519999999999996,18.159999999999997,98.98,79.73,10.090000000000003,47.87,1.1922974,1.4778316,1.0311975,1.2984029,1.2588774,,,,,68.0,0.827,0.729,0.0,0.0,1.0,1.0
TWN,"Taiwan, China",2023,17.090000000000003,100.0,74.3,10.819999999999993,18.17,98.98,79.36,9.909999999999997,47.76,1.191718,1.5218649,1.043399,1.2824286,1.27678,,,,,68.0,0.823,0.725,0.0,0.0,1.0,1.0
TWN,"Taiwan, China",2024,18.14,100.0,74.94,12.230000000000004,18.230000000000004,98.84,79.66,10.810000000000002,48.27,1.1829546,1.4952103,0.9166715,1.2954707,1.2880802,,,,,68.0,0.804,0.707,0.0,0.0,1.0,1.0
TZA,Tanzania,2019,57.68,99.97,79.72,59.15,45.9,50.4,65.61,45.98,63.05,-0.2829332,-0.5098718,-0.5522151,-0.6926103,-0.5728339,5.79999999996723,3.46428057999021,1.735,,40.0,0.383,0.325,3.0,8.0,4.0,5.0
TZA,Tanzania,2020,58.29,99.8,78.7,60.12,46.4,44.17,65.26,46.54,62.41,-0.2540505,-0.4883765,-0.6629379,-0.7243573,-0.565190299999999,1.99196460647855,3.29029062798325,1.792,,40.0,0.383,0.33,17.0,44.0,5.0,5.0
TZA,Tanzania,2021,57.62,99.9,79.19,63.74,47.14,45.48,65.79,47.15,63.25,-0.351543,-0.486840899999999,-0.5751002,-0.675339199999999,-0.5650588,4.32138429480482,3.69091958802199,1.876,,40.0,0.366,0.324,8.0,26.0,5.0,5.0
TZA,Tanzania,2022,56.38,99.97,79.5,61.73,46.99,48.16,66.47,45.36,63.07,-0.3590925,-0.427250199999999,-0.4815853,-0.611127699999999,-0.5495819,4.56600576430955,4.35027204269101,1.573,,40.0,0.397,0.347,3.0,4.0,5.0,5.0
TZA,Tanzania,2023,53.99,100.0,79.67,59.85,47.61,49.07,66.76,45.47,62.8,-0.346236,-0.405130699999999,-0.2367117,-0.5906321,-0.4944742,5.06952353203394,3.79923291384916,1.565,,40.0,0.409,0.355,0.0,0.0,5.0,5.0
TZA,Tanzania,2024,54.48,100.0,79.83,59.7,47.21,49.07,67.46,44.5,62.78,-0.2941052,-0.2924507,-0.3895961,-0.5353705,-0.5194228,5.5263138305945,3.05694676312373,1.557,,40.0,0.413,0.357,0.0,0.0,5.0,5.0
UGA,Uganda,2019,60.54,99.98,79.4,78.71000000000001,77.65,30.76,72.6,68.95,71.07,-1.1024791,-0.5169667,-0.7746479,-0.4755833,-0.728266,6.43874503276439,2.867588034469,3.057,38.4769453120331,25.0,0.284,0.193,2.0,2.0,6.0,5.0
UGA,Uganda,2020,61.2,100.0,77.44,78.4,76.38,31.43,71.43,69.35,70.7,-0.936142199999999,-0.5765401,-0.842814499999999,-0.4951406,-0.690221499999999,2.95130642218098,3.31332289544502,3.819,44.1859143089924,25.0,0.285,0.192,0.0,0.0,6.0,5.0
UGA,Uganda,2021,62.17,99.86,76.95,79.03,76.35,30.58,70.39,69.7,70.63,-0.9322359,-0.5687509,-0.9440307,-0.4789234,-0.7277087,3.53658034070898,2.20457204757414,3.416,51.3026623500196,25.0,0.274,0.18,12.0,23.0,6.0,5.0
UGA,Uganda,2022,62.88,99.93,76.96,79.02,76.61,30.51,69.66,69.31,70.61,-0.9890036,-0.5149724,-1.0920608,-0.4763192,-0.729024799999999,4.58802192181773,7.1957888597581,2.885,53.890283064004,25.0,0.269,0.185,6.0,25.0,6.0,5.0
UGA,Uganda,2023,61.98,100.0,77.37,79.65,76.98,29.7,69.72,69.38,70.6,-0.996690299999999,-0.4315787,-1.0298391,-0.500208099999999,-0.752792999999999,5.33697295511469,5.35094804280395,2.754,53.1469350748667,25.0,0.259,0.179,0.0,0.0,6.0,5.0
UGA,Uganda,2024,61.22,100.0,77.44,80.44,77.89,29.6,69.43,68.7,70.59,-1.11616729999999,-0.3501362,-1.0222248,-0.5242817,-0.738524299999999,6.05558075875589,3.3233806708656,2.74,54.4305525836671,25.0,0.261,0.168,0.0,0.0,6.0,5.0
UKR,Ukraine,2019,60.32,97.79,73.74,49.62,63.32,63.87,72.02,51.57,66.53,-0.782195,-0.372940899999999,-1.0320239,-0.2900464,-0.5855728,3.19950386354134,7.88671745611133,8.194,48.3272696003568,36.0,0.528,0.318,199.0,311.0,3.0,4.0
UKR,Ukraine,2020,59.72,98.4,70.39,47.38,63.96,70.48,70.06,51.03,66.43,-0.830952599999999,-0.3827228,-0.9599236,-0.349632599999999,-0.5670134,-3.75281793983162,2.73249209419427,9.475,58.7161850732326,36.0,0.552,0.325,145.0,196.0,3.0,3.0
UKR,Ukraine,2021,60.12,98.17,71.34,48.18,63.76,65.1,68.93,51.75,65.92,-0.8040912,-0.404859099999999,-0.990563099999999,-0.3585413,-0.5685603,3.44562065945944,9.36313917695223,9.834,,36.0,0.537,0.323,167.0,208.0,3.0,4.0
UKR,Ukraine,2022,63.57,9.87,57.03,56.77,59.29,64.67,67.37,55.26,54.23,-0.683771799999999,-0.6371971,-1.05075649999999,-0.412279199999999,-0.742306199999999,-28.7585842155085,20.1836366617478,,,36.0,0.392,0.235,4823.0,82609.0,3.0,3.0
UKR,Ukraine,2023,59.45,100.0,70.9,56.69,61.24,53.45,68.4,56.55,65.83,-0.7242773,-0.5803376,-0.545978,-0.3782819,-0.7454054,5.53473354963334,12.8490222828559,,,36.0,0.39,0.239,0.0,0.0,4.0,4.0
UKR,Ukraine,2024,58.55,100.0,70.44,57.28,62.41,52.15,69.85,58.37,66.13,-0.6723809,-0.5988431,-0.432315,-0.300852399999999,-0.720198999999999,2.9138222142611,6.50198464669254,,,36.0,0.387,0.23,0.0,0.0,4.0,4.0
URY,Uruguay,2019,25.370000000000005,100.0,72.63,3.049999999999997,15.129999999999995,99.65,78.74,13.909999999999997,51.06,1.3889225,0.6879853,1.1553614,0.6290701,0.880371,0.928351141267498,7.88198870879619,8.836,50.1314491818532,73.0,0.896,0.836,0.0,0.0,1.0,1.0
URY,Uruguay,2020,24.769999999999996,100.0,68.52,5.599999999999994,15.269999999999996,99.51,77.38,15.469999999999999,50.82,1.5144744,0.7691696,1.1512208,0.6994509,0.8853539,-7.35732706484723,9.75640636078194,10.413,60.4014181135621,73.0,0.867,0.808,0.0,0.0,1.0,1.0
URY,Uruguay,2021,23.849999999999994,100.0,72.2,6.8700000000000045,14.89,99.12,78.16,16.040000000000006,51.39,1.6220519,0.8270962,1.1500797,0.7331802,0.9518641,5.84427312558179,7.74791402314762,9.328,58.113052857752,73.0,0.852,0.789,0.0,0.0,1.0,1.0
URY,Uruguay,2022,22.0,100.0,73.38,9.989999999999995,15.840000000000003,98.73,78.69,17.650000000000006,52.04,1.6139339,0.8993588,1.3035622,0.7251419,0.9765591,4.48622703072073,9.10437983075437,7.877,54.2372595323111,73.0,0.818,0.747,0.0,0.0,1.0,1.0
URY,Uruguay,2023,23.379999999999995,100.0,71.41,9.0,15.650000000000006,98.87,77.56,16.75,51.58,1.5493831,0.8539851,1.181072,0.737625,0.9573597,0.742128785315927,5.86910359896119,8.355,62.3670975853084,73.0,0.833,0.756,0.0,0.0,1.0,1.0
URY,Uruguay,2024,23.92,100.0,71.49,8.060000000000002,14.209999999999994,98.66,76.22,15.870000000000005,51.05,1.5279256,0.6904799,1.2779376,0.6468484,0.9505638,3.10825478066172,4.84914366613156,8.209,66.4049496784084,73.0,0.846,0.768,0.0,0.0,1.0,1.0
USA,United States,2019,25.340000000000003,100.0,70.13,13.060000000000002,22.819999999999993,93.28,75.91,12.730000000000004,51.66,1.1719722,1.5492277,0.0546375,1.3675576,1.1235175,2.58382533412825,1.81221007526021,3.669,100.979786328903,64.0,0.818,0.74,0.0,0.0,2.0,1.0
USA,United States,2020,28.799999999999997,100.0,62.92,13.709999999999994,22.120000000000005,92.79,70.84,12.86,50.5,1.124297,1.4026997,-0.146807,1.2778639,1.0043814,-2.16302914036166,1.23358439630629,8.055,126.370405951231,64.0,0.815,0.734,0.0,0.0,2.0,1.0
USA,United States,2021,28.180000000000007,100.0,66.99,13.61,19.790000000000006,87.97,73.11,10.019999999999996,49.96,1.1247591,1.4427774,-0.126399999999999,1.4642419,1.0279752,6.05505293244555,4.69785886363742,5.349,120.367733355153,64.0,0.821,0.756,0.0,0.0,2.0,2.0
USA,United States,2022,28.060000000000002,100.0,68.07,12.329999999999998,19.61,88.18,73.86,9.780000000000001,49.99,1.2023562,1.4713232,-0.1626087,1.4588295,1.0518325,2.51237531986017,8.00279982052121,3.65,114.694842004206,64.0,0.833,0.769,0.0,0.0,2.0,2.0
USA,United States,2023,29.799999999999997,100.0,68.03,8.36,19.290000000000006,87.73,73.48,9.349999999999994,49.5,1.1951066,1.3585237,-0.193136399999999,1.4306863,0.9606912,2.88755600749487,4.11633838374488,3.638,116.918808847311,64.0,0.857,0.789,0.0,0.0,2.0,2.0
USA,United States,2024,29.060000000000002,100.0,67.66,10.489999999999995,20.120000000000005,87.59,72.77,9.849999999999994,49.69,1.0868914,1.3599787,-0.0951125,1.3524886,0.9617896,2.79300127716779,2.94952520485207,4.022,117.973234857902,64.0,0.843,0.751,0.0,0.0,2.0,2.0
UZB,Uzbekistan,2019,57.91,100.0,76.39,82.65,75.71000000000001,17.18,62.01,72.23,68.01,-1.1224344,-0.5008385,-0.2167593,-0.9215511,-0.943947499999999,6.77992399655236,14.5257359560687,4.936,,31.0,0.203,0.077,0.0,0.0,7.0,6.0
UZB,Uzbekistan,2020,59.89,100.0,74.82,82.35,71.41,17.68,61.0,71.15,67.29,-0.835694199999999,-0.656687999999999,-0.3614058,-1.0224974,-0.912569899999999,1.56334277260515,12.8677297362606,5.293,,31.0,0.206,0.083,0.0,0.0,7.0,6.0
UZB,Uzbekistan,2021,54.67,100.0,76.53,82.17,69.47,17.71,64.95,67.39,66.61,-0.7419446,-0.3035457,-0.221247,-0.6939061,-0.700166499999999,8.03468312640049,10.8492397508122,5.364,,31.0,0.204,0.078,0.0,0.0,7.0,6.0
UZB,Uzbekistan,2022,55.13,100.0,76.81,79.99,71.8,17.82,65.42,70.31,67.16,-0.699129999999999,-0.3830537,-0.2325524,-0.648251799999999,-0.6719908,6.00134232203442,11.4466436998836,4.456,,31.0,0.213,0.078,0.0,0.0,7.0,6.0
UZB,Uzbekistan,2023,54.65,100.0,76.99,80.15,72.2,18.03,65.28,69.99,67.16,-0.701745899999999,-0.298574399999999,-0.2504784,-0.6716791,-0.6742999,6.29141635082311,9.95659071258018,4.434,,31.0,0.215,0.079,0.0,0.0,7.0,6.0
UZB,Uzbekistan,2024,51.72,100.0,77.06,80.31,74.78999999999999,17.89,66.98,71.07,67.48,-0.754316299999999,-0.1435922,-0.0267335,-0.526744299999999,-0.6562072,6.49999999997677,9.62825465956682,4.439,,31.0,0.214,0.074,0.0,0.0,7.0,6.0
VCT,St. Vincent and the Grenadines,2019,29.599999999999994,100.0,62.5,48.335,34.019999999999996,100.0,76.48,38.17,62.97,0.7602069,0.5533891,0.9169085,0.2337241,0.6834679,0.668428481084234,0.91306972532459,19.248,,63.0,,,0.0,0.0,1.0,1.0
VCT,St. Vincent and the Grenadines,2020,30.799999999999997,100.0,60.05,47.83,34.010000000000005,100.0,75.9,43.83,63.51,0.7606733,0.2973715,1.0425879,0.1719049,0.6515481,-4.26892434422649,-0.628131309354654,20.635,,63.0,,,0.0,0.0,1.0,1.0
VCT,St. Vincent and the Grenadines,2021,30.819999999999993,100.0,61.81,48.185,34.25,100.0,75.36,43.79,63.72,0.7401119,0.2995049,1.0408786,0.141278,0.6474473,2.09340124465459,1.57272932500558,20.356,,63.0,,,0.0,0.0,1.0,1.0
VCT,St. Vincent and the Grenadines,2022,29.319999999999993,100.0,62.82,50.21,34.42,100.0,74.37,38.63,62.79,0.7243711,0.5327234,1.0438207,0.0866513999999999,0.6160382,3.1108330034352,5.66009779226552,19.277,,63.0,,,0.0,0.0,1.0,1.0
VCT,St. Vincent and the Grenadines,2023,31.310000000000002,100.0,64.31,49.965,34.56999999999999,100.0,74.57,43.14,63.99,0.7112575,0.3287938,1.044299,0.0957701,0.5500992,5.32636472098717,4.56457719814894,18.348,,63.0,,,0.0,0.0,1.0,1.0
VCT,St. Vincent and the Grenadines,2024,32.16,100.0,64.27,51.269999999999996,34.650000000000006,100.0,74.77,44.48,64.33,0.7050204,0.2682296,1.0382485,0.1062006,0.5017878,4.06183490050209,3.62770736940927,18.093,,63.0,,,0.0,0.0,1.0,1.0
VEN,"Venezuela, RB",2019,85.93,99.17,52.35,88.24,95.7,16.37,0.0,87.74,65.69,-1.5948486,-1.59746559999999,-1.5120562,-2.1726804,-2.3309796,-27.6579678662627,,5.89,,10.0,0.209,0.06,76.0,83.0,7.0,6.0
VEN,"Venezuela, RB",2020,85.19,99.96,49.19,88.26,95.88,16.3,0.09,87.9,65.35,-1.57832329999999,-1.562144,-1.4257071,-2.1686654,-2.3520631,-29.9985699155957,,7.53,,10.0,0.206,0.056,4.0,5.0,7.0,6.0
VEN,"Venezuela, RB",2021,83.55,99.96,61.82,86.97,95.93,16.83,2.0,87.25,66.79,-1.58437079999999,-1.5198422,-1.2895082,-2.0857455,-2.3086878,0.955433428579269,,7.027,,10.0,0.215,0.056,3.0,21.0,7.0,6.0
VEN,"Venezuela, RB",2022,81.68,99.84,66.43,87.34,96.07,16.97,5.69,87.34,67.67,-1.603038,-1.5015522,-1.1268117,-1.92474099999999,-2.2378914,8.00091310654791,,5.646,,10.0,0.209,0.054,14.0,24.0,7.0,6.0
VEN,"Venezuela, RB",2023,80.72,100.0,65.22,87.62,95.74,16.9,6.54,86.94,67.46,-1.5592697,-1.43242089999999,-1.1035948,-1.88791999999999,-2.2007889,4.00168591128376,,5.407,,10.0,0.206,0.053,0.0,0.0,7.0,6.0
VEN,"Venezuela, RB",2024,85.71000000000001,100.0,65.84,89.52,95.95,16.73,6.19,87.56,68.44,-1.58714009999999,-1.46624969999999,-1.74042419999999,-1.9030732,-2.20427409999999,5.29999999999984,,5.321,,10.0,0.196,0.046,0.0,0.0,7.0,6.0
VIR,Virgin Islands (U.S.),2019,24.450000000000003,100.0,56.04,48.335,40.23,69.88,75.47,33.379999999999995,54.93,0.5544325,0.7699023,0.977236,1.1130552,1.099685,2.90833549727343,,11.774,,,,,0.0,0.0,,
VIR,Virgin Islands (U.S.),2020,28.700000000000003,100.0,50.74,47.83,54.44,68.93,75.35,41.1,58.39,-0.0682938999999999,0.4207953,0.9766825,1.1078572,0.8753325,-1.61493817814787,,14.366,,,,,0.0,0.0,,
VIR,Virgin Islands (U.S.),2021,31.78,100.0,53.95,48.185,54.5,69.07,75.3,41.04,59.43,-0.0708649,0.4237045,0.5654024,1.1057664,0.8667504,3.66760707873814,,13.508,,,,,0.0,0.0,,
VIR,Virgin Islands (U.S.),2022,31.230000000000004,100.0,53.98,50.21,54.52,69.47,75.17,42.12,59.5,-0.0717478,0.3748592,0.9782486,1.1001942,0.580531,-1.31123206333498,,12.092,,,,,0.0,0.0,,
VIR,Virgin Islands (U.S.),2023,31.230000000000004,100.0,69.05,49.965,54.59,68.48,75.19,42.09,62.03,-0.0747806,0.37603,0.9788563,1.100788,0.5794817,,,11.358,,,,,0.0,0.0,,
VIR,Virgin Islands (U.S.),2024,31.290000000000006,100.0,68.87,51.269999999999996,54.52,69.32,75.22,42.12,62.0,-0.0718587,0.3747914,0.9711697,1.1021324,0.5793123,,,11.423,,,,,0.0,0.0,,
VNM,Viet Nam,2019,46.79,100.0,80.21,72.1,51.69,38.69,70.43,53.87,64.22,-0.3621433,0.0409358,0.0916744999999999,-0.278044299999999,-0.2953357,7.35926270105006,2.7958236745225,1.681,,41.0,0.211,0.117,0.0,0.0,,
VNM,Viet Nam,2020,46.35,100.0,78.64,72.28,49.44,39.01,70.88,51.79,63.55,-0.3131812,0.0679668,0.1302346,-0.235853099999999,-0.3016754,2.86541320912272,3.22093436652514,2.103,,41.0,0.211,0.106,0.0,0.0,,
VNM,Viet Nam,2021,46.53,100.0,78.38,72.48,50.75,36.36,69.75,54.82,63.63,-0.310677,0.0482402,0.1345844,-0.3447202,-0.310641599999999,2.55372852648131,1.83471554810444,2.383,,41.0,0.169,0.109,0.0,0.0,,
VNM,Viet Nam,2022,47.93,100.0,80.59,72.99,50.09,36.47,69.61,56.39,64.26,-0.2459866,-0.1033176,0.1227944,-0.347202499999999,-0.3368491,8.53750046755788,3.15650749963129,1.57,,41.0,0.152,0.106,0.0,0.0,,
VNM,Viet Nam,2023,48.76,100.0,79.62,73.49,49.6,34.99,70.38,56.14,64.12,-0.3083958,-0.1794045,0.0907515,-0.2794316,-0.340198899999999,5.06502391455075,3.25289282667662,1.645,,41.0,0.148,0.111,0.0,0.0,,
VNM,Viet Nam,2024,48.55,100.0,80.16,73.57,49.17,38.05,70.49,55.1,64.39,-0.2516989,-0.0922968,0.0056736,-0.2668063,-0.3139343,7.09118746633975,3.62109273885843,1.602,,41.0,0.159,0.109,0.0,0.0,,
VUT,Vanuatu,2019,40.29,100.0,75.7,18.86,52.52,85.82,69.41,43.01,60.7,-0.1851487,-0.6963905,1.0281545,-0.3671642,0.3754777,3.24118765540442,2.76252019386111,5.444,,47.0,0.779,0.662,0.0,0.0,2.0,2.0
VUT,Vanuatu,2020,40.07,100.0,74.72,17.810000000000002,48.79,85.79,68.56,40.9,59.58,-0.0267151,-0.757826,0.9435444,-0.421942999999999,0.5488283,-4.99249142889525,5.32935073101715,4.046,,47.0,0.78,0.659,0.0,0.0,2.0,2.0
VUT,Vanuatu,2021,39.74,100.0,70.36,16.099999999999994,47.87,86.03,64.52,39.5,58.02,-0.0360087,-0.8022922,0.9586235,-0.4321259,0.6224841,-1.55229489129462,2.34328358208953,4.776,87.0720898262884,47.0,0.8,0.673,0.0,0.0,2.0,2.0
VUT,Vanuatu,2022,40.55,100.0,72.22,15.409999999999997,46.95,86.03,65.64,37.68,58.06,-0.135775999999999,-0.802548399999999,0.9784231,-0.4178727,0.4948511,5.18622862422562,6.67930581887121,5.077,79.7735452170055,47.0,0.804,0.681,0.0,0.0,2.0,2.0
VUT,Vanuatu,2023,41.51,100.0,72.44,13.230000000000004,47.33,86.39,66.73,37.39,58.13,-0.1852979,-0.8432371,0.9649424,-0.410014799999999,0.4196732,2.093743250054,11.1825017088175,5.011,72.3247537863113,47.0,0.82,0.704,0.0,0.0,2.0,2.0
VUT,Vanuatu,2024,41.34,100.0,64.61,14.650000000000006,47.06,86.35,42.45,37.94,54.3,-0.1506043,-0.8168523,0.960216,-0.324751499999999,0.4215614,0.942185362275907,,4.988,,47.0,0.8,0.686,0.0,0.0,2.0,2.0
WSM,Samoa,2019,24.120000000000005,100.0,73.9,48.335,38.69,83.33,73.83,37.48,61.62,0.6220257,0.5845121,1.1468478,0.0037792999999999,1.159202,4.45185891688691,0.982326569888117,7.858,,,,,0.0,0.0,2.0,2.0
WSM,Samoa,2020,24.409999999999997,100.0,72.47,47.83,34.370000000000005,83.33,73.12,39.13,60.98,0.8109135,0.5102513,1.1753028,-0.07753,1.164435,-3.10864485863991,-1.56891247740895,7.467,,,,,0.0,0.0,2.0,2.0
WSM,Samoa,2021,25.480000000000004,100.0,72.43,48.185,35.379999999999995,83.33,71.66,39.08,61.05,0.7667536,0.512308,1.1396511,-0.168748899999999,1.0545903,-5.04350521486909,3.13320473174494,6.664,,,,,0.0,0.0,2.0,2.0
WSM,Samoa,2022,27.010000000000005,100.0,75.33,50.21,35.400000000000006,83.33,70.67,45.59,62.48,0.7661609,0.2181469,1.2343417,-0.195063899999999,1.0470005,2.26705055249026,10.9618822286844,5.048,,,,,0.0,0.0,2.0,2.0
WSM,Samoa,2023,25.409999999999997,100.0,78.96,49.965,34.19,83.33,71.23,41.13,62.04,0.8188682,0.419559,1.2435234,-0.169743199999999,1.0530364,15.2336106467304,7.92164684826777,4.92,,,,,0.0,0.0,2.0,2.0
WSM,Samoa,2024,25.340000000000003,100.0,76.66,51.269999999999996,37.18,83.33,72.51,40.8,62.26,0.6881137,0.4344899,1.2384523,-0.101737899999999,1.0529651,4.74838445564714,2.17245530514377,4.855,,,,,0.0,0.0,2.0,2.0
XKX,Kosovo,2019,51.39,100.0,71.49,30.5,47.17,67.47,69.33,39.27,59.58,-0.344486299999999,-0.3265902,-0.106046099999999,-0.3751079,-0.3527628,4.75680057007834,2.67599202639893,,,,0.677,0.497,0.0,0.0,3.0,4.0
